"FocalAge","TargetAge","Value","policy"
3,5,8.31467857361355,"W3-S1-N3-E1-M3"
3,6,5.24157334905826,"W3-S1-N3-E1-M3"
4,1,0.637666605906282,"W3-S1-N3-E1-M3"
4,2,77.4886921853307,"W3-S1-N3-E1-M3"
4,3,23.5391512568426,"W3-S1-N3-E1-M3"
4,4,18.9680412636779,"W3-S1-N3-E1-M3"
4,5,10.1479699083571,"W3-S1-N3-E1-M3"
4,6,6.4207770723585,"W3-S1-N3-E1-M3"
5,1,0.668828857811605,"W3-S1-N3-E1-M3"
5,2,68.7430542258783,"W3-S1-N3-E1-M3"
5,3,20.3480106647003,"W3-S1-N3-E1-M3"
5,4,17.6785816882602,"W3-S1-N3-E1-M3"
5,5,13.1604442389706,"W3-S1-N3-E1-M3"
5,6,7.65772548771929,"W3-S1-N3-E1-M3"
6,1,0.614052299650986,"W3-S1-N3-E1-M3"
6,2,66.5844201745944,"W3-S1-N3-E1-M3"
6,3,19.909861662418,"W3-S1-N3-E1-M3"
6,4,17.3080502265474,"W3-S1-N3-E1-M3"
6,5,11.8364831775239,"W3-S1-N3-E1-M3"
6,6,8.92501029931009,"W3-S1-N3-E1-M3"
1,1,2.32683409537718,"W4-S1-N3-E1-M3"
1,2,3.09766100588161,"W4-S1-N3-E1-M3"
1,3,0.601773851678501,"W4-S1-N3-E1-M3"
1,4,0.379962065755744,"W4-S1-N3-E1-M3"
1,5,0.230997145555619,"W4-S1-N3-E1-M3"
1,6,0.138288761311323,"W4-S1-N3-E1-M3"
2,1,1.25414335443166,"W4-S1-N3-E1-M3"
2,2,112.517137126591,"W4-S1-N3-E1-M3"
2,3,33.7172976548907,"W4-S1-N3-E1-M3"
2,4,16.5779144160491,"W4-S1-N3-E1-M3"
2,5,8.32225029657661,"W4-S1-N3-E1-M3"
2,6,5.19773485453494,"W4-S1-N3-E1-M3"
3,1,0.814481179916129,"W4-S1-N3-E1-M3"
3,2,110.379043147548,"W4-S1-N3-E1-M3"
3,3,35.8270054885501,"W4-S1-N3-E1-M3"
3,4,16.8691164953854,"W4-S1-N3-E1-M3"
3,5,8.31467857361355,"W4-S1-N3-E1-M3"
3,6,5.24157334905826,"W4-S1-N3-E1-M3"
4,1,0.637666605906282,"W4-S1-N3-E1-M3"
4,2,77.4886921853307,"W4-S1-N3-E1-M3"
4,3,23.5391512568426,"W4-S1-N3-E1-M3"
4,4,18.9680412636779,"W4-S1-N3-E1-M3"
4,5,10.1479699083571,"W4-S1-N3-E1-M3"
4,6,6.4207770723585,"W4-S1-N3-E1-M3"
5,1,0.668828857811605,"W4-S1-N3-E1-M3"
5,2,68.7430542258783,"W4-S1-N3-E1-M3"
5,3,20.3480106647003,"W4-S1-N3-E1-M3"
5,4,17.6785816882602,"W4-S1-N3-E1-M3"
5,5,13.1604442389706,"W4-S1-N3-E1-M3"
5,6,7.65772548771929,"W4-S1-N3-E1-M3"
6,1,0.614052299650986,"W4-S1-N3-E1-M3"
6,2,66.5844201745944,"W4-S1-N3-E1-M3"
6,3,19.909861662418,"W4-S1-N3-E1-M3"
6,4,17.3080502265474,"W4-S1-N3-E1-M3"
6,5,11.8364831775239,"W4-S1-N3-E1-M3"
6,6,8.92501029931009,"W4-S1-N3-E1-M3"
1,1,17.4203763294227,"W1-S2-N3-E1-M3"
1,2,3.28901965762495,"W1-S2-N3-E1-M3"
1,3,0.584511330587219,"W1-S2-N3-E1-M3"
1,4,0.379962065755744,"W1-S2-N3-E1-M3"
1,5,0.230997145555619,"W1-S2-N3-E1-M3"
1,6,0.138288761311323,"W1-S2-N3-E1-M3"
2,1,1.27795481086095,"W1-S2-N3-E1-M3"
2,2,83.6614241664309,"W1-S2-N3-E1-M3"
2,3,24.7499204984113,"W1-S2-N3-E1-M3"
2,4,16.5779144160491,"W1-S2-N3-E1-M3"
2,5,8.32225029657661,"W1-S2-N3-E1-M3"
2,6,5.19773485453494,"W1-S2-N3-E1-M3"
3,1,0.747347083769957,"W1-S2-N3-E1-M3"
3,2,82.4075983173159,"W1-S2-N3-E1-M3"
3,3,26.9342424279797,"W1-S2-N3-E1-M3"
3,4,16.8691164953854,"W1-S2-N3-E1-M3"
3,5,8.31467857361355,"W1-S2-N3-E1-M3"
3,6,5.24157334905826,"W1-S2-N3-E1-M3"
4,1,0.637666605906282,"W1-S2-N3-E1-M3"
4,2,77.4886921853307,"W1-S2-N3-E1-M3"
4,3,23.5391512568426,"W1-S2-N3-E1-M3"
4,4,18.9680412636779,"W1-S2-N3-E1-M3"
4,5,10.1479699083571,"W1-S2-N3-E1-M3"
4,6,6.4207770723585,"W1-S2-N3-E1-M3"
5,1,0.668828857811605,"W1-S2-N3-E1-M3"
5,2,68.7430542258783,"W1-S2-N3-E1-M3"
5,3,20.3480106647003,"W1-S2-N3-E1-M3"
5,4,17.6785816882602,"W1-S2-N3-E1-M3"
5,5,13.1604442389706,"W1-S2-N3-E1-M3"
5,6,7.65772548771929,"W1-S2-N3-E1-M3"
6,1,0.614052299650986,"W1-S2-N3-E1-M3"
6,2,66.5844201745944,"W1-S2-N3-E1-M3"
6,3,19.909861662418,"W1-S2-N3-E1-M3"
6,4,17.3080502265474,"W1-S2-N3-E1-M3"
6,5,11.8364831775239,"W1-S2-N3-E1-M3"
6,6,8.92501029931009,"W1-S2-N3-E1-M3"
1,1,17.4206429938335,"W2-S2-N3-E1-M3"
1,2,3.33139150412069,"W2-S2-N3-E1-M3"
1,3,0.596961122224643,"W2-S2-N3-E1-M3"
1,4,0.379962065755744,"W2-S2-N3-E1-M3"
1,5,0.230997145555619,"W2-S2-N3-E1-M3"
1,6,0.138288761311323,"W2-S2-N3-E1-M3"
2,1,1.33701909492488,"W2-S2-N3-E1-M3"
2,2,100.031807140948,"W2-S2-N3-E1-M3"
2,3,29.7582191215962,"W2-S2-N3-E1-M3"
2,4,16.5779144160491,"W2-S2-N3-E1-M3"
2,5,8.32225029657661,"W2-S2-N3-E1-M3"
2,6,5.19773485453494,"W2-S2-N3-E1-M3"
3,1,0.798325069929543,"W2-S2-N3-E1-M3"
3,2,98.0656484593274,"W2-S2-N3-E1-M3"
3,3,31.9525870622687,"W2-S2-N3-E1-M3"
3,4,16.8691164953854,"W2-S2-N3-E1-M3"
3,5,8.31467857361355,"W2-S2-N3-E1-M3"
3,6,5.24157334905826,"W2-S2-N3-E1-M3"
4,1,0.637666605906282,"W2-S2-N3-E1-M3"
4,2,77.4886921853307,"W2-S2-N3-E1-M3"
4,3,23.5391512568426,"W2-S2-N3-E1-M3"
4,4,18.9680412636779,"W2-S2-N3-E1-M3"
4,5,10.1479699083571,"W2-S2-N3-E1-M3"
4,6,6.4207770723585,"W2-S2-N3-E1-M3"
5,1,0.668828857811605,"W2-S2-N3-E1-M3"
5,2,68.7430542258783,"W2-S2-N3-E1-M3"
5,3,20.3480106647003,"W2-S2-N3-E1-M3"
5,4,17.6785816882602,"W2-S2-N3-E1-M3"
5,5,13.1604442389706,"W2-S2-N3-E1-M3"
5,6,7.65772548771929,"W2-S2-N3-E1-M3"
6,1,0.614052299650986,"W2-S2-N3-E1-M3"
6,2,66.5844201745944,"W2-S2-N3-E1-M3"
6,3,19.909861662418,"W2-S2-N3-E1-M3"
6,4,17.3080502265474,"W2-S2-N3-E1-M3"
6,5,11.8364831775239,"W2-S2-N3-E1-M3"
6,6,8.92501029931009,"W2-S2-N3-E1-M3"
1,1,17.4204563013931,"W3-S2-N3-E1-M3"
1,2,3.30377639020231,"W3-S2-N3-E1-M3"
1,3,0.58882696086004,"W3-S2-N3-E1-M3"
1,4,0.379962065755744,"W3-S2-N3-E1-M3"
1,5,0.230997145555619,"W3-S2-N3-E1-M3"
1,6,0.138288761311323,"W3-S2-N3-E1-M3"
2,1,1.29743217083246,"W3-S2-N3-E1-M3"
2,2,90.9867636111473,"W3-S2-N3-E1-M3"
2,3,26.9917647875311,"W3-S2-N3-E1-M3"
2,4,16.5779144160491,"W3-S2-N3-E1-M3"
2,5,8.32225029657661,"W3-S2-N3-E1-M3"
2,6,5.19773485453494,"W3-S2-N3-E1-M3"
3,1,0.7641306078065,"W3-S2-N3-E1-M3"
3,2,89.4004595248739,"W3-S2-N3-E1-M3"
3,3,29.579469226853,"W3-S2-N3-E1-M3"
3,4,16.8691164953854,"W3-S2-N3-E1-M3"
3,5,8.31467857361355,"W3-S2-N3-E1-M3"
3,6,5.24157334905826,"W3-S2-N3-E1-M3"
4,1,0.637666605906282,"W3-S2-N3-E1-M3"
4,2,77.4886921853307,"W3-S2-N3-E1-M3"
4,3,23.5391512568426,"W3-S2-N3-E1-M3"
4,4,18.9680412636779,"W3-S2-N3-E1-M3"
4,5,10.1479699083571,"W3-S2-N3-E1-M3"
4,6,6.4207770723585,"W3-S2-N3-E1-M3"
5,1,0.668828857811605,"W3-S2-N3-E1-M3"
5,2,68.7430542258783,"W3-S2-N3-E1-M3"
5,3,20.3480106647003,"W3-S2-N3-E1-M3"
5,4,17.6785816882602,"W3-S2-N3-E1-M3"
5,5,13.1604442389706,"W3-S2-N3-E1-M3"
5,6,7.65772548771929,"W3-S2-N3-E1-M3"
6,1,0.614052299650986,"W3-S2-N3-E1-M3"
6,2,66.5844201745944,"W3-S2-N3-E1-M3"
6,3,19.909861662418,"W3-S2-N3-E1-M3"
6,4,17.3080502265474,"W3-S2-N3-E1-M3"
6,5,11.8364831775239,"W3-S2-N3-E1-M3"
6,6,8.92501029931009,"W3-S2-N3-E1-M3"
1,1,17.4206962173044,"W4-S2-N3-E1-M3"
1,2,3.3480465879344,"W4-S2-N3-E1-M3"
1,3,0.601773851678501,"W4-S2-N3-E1-M3"
1,4,0.379962065755744,"W4-S2-N3-E1-M3"
1,5,0.230997145555619,"W4-S2-N3-E1-M3"
1,6,0.138288761311323,"W4-S2-N3-E1-M3"
2,1,1.35586425074699,"W4-S2-N3-E1-M3"
2,2,112.962781945296,"W4-S2-N3-E1-M3"
2,3,33.7172976548907,"W4-S2-N3-E1-M3"
2,4,16.5779144160491,"W4-S2-N3-E1-M3"
2,5,8.32225029657661,"W4-S2-N3-E1-M3"
2,6,5.19773485453494,"W4-S2-N3-E1-M3"
3,1,0.814481179916129,"W4-S2-N3-E1-M3"
3,2,110.379043147548,"W4-S2-N3-E1-M3"
3,3,35.8270054885501,"W4-S2-N3-E1-M3"
3,4,16.8691164953854,"W4-S2-N3-E1-M3"
3,5,8.31467857361355,"W4-S2-N3-E1-M3"
3,6,5.24157334905826,"W4-S2-N3-E1-M3"
4,1,0.637666605906282,"W4-S2-N3-E1-M3"
4,2,77.4886921853307,"W4-S2-N3-E1-M3"
4,3,23.5391512568426,"W4-S2-N3-E1-M3"
4,4,18.9680412636779,"W4-S2-N3-E1-M3"
4,5,10.1479699083571,"W4-S2-N3-E1-M3"
4,6,6.4207770723585,"W4-S2-N3-E1-M3"
5,1,0.668828857811605,"W4-S2-N3-E1-M3"
5,2,68.7430542258783,"W4-S2-N3-E1-M3"
5,3,20.3480106647003,"W4-S2-N3-E1-M3"
5,4,17.6785816882602,"W4-S2-N3-E1-M3"
5,5,13.1604442389706,"W4-S2-N3-E1-M3"
5,6,7.65772548771929,"W4-S2-N3-E1-M3"
6,1,0.614052299650986,"W4-S2-N3-E1-M3"
6,2,66.5844201745944,"W4-S2-N3-E1-M3"
6,3,19.909861662418,"W4-S2-N3-E1-M3"
6,4,17.3080502265474,"W4-S2-N3-E1-M3"
6,5,11.8364831775239,"W4-S2-N3-E1-M3"
6,6,8.92501029931009,"W4-S2-N3-E1-M3"
1,1,62.7019626952042,"W1-S3-N3-E1-M3"
1,2,4.04017640378331,"W1-S3-N3-E1-M3"
1,3,0.584511330587219,"W1-S3-N3-E1-M3"
1,4,0.379962065755744,"W1-S3-N3-E1-M3"
1,5,0.230997145555619,"W1-S3-N3-E1-M3"
1,6,0.138288761311323,"W1-S3-N3-E1-M3"
2,1,1.58311749980692,"W1-S3-N3-E1-M3"
2,2,84.9983586225467,"W1-S3-N3-E1-M3"
2,3,24.7499204984113,"W1-S3-N3-E1-M3"
2,4,16.5779144160491,"W1-S3-N3-E1-M3"
2,5,8.32225029657661,"W1-S3-N3-E1-M3"
2,6,5.19773485453494,"W1-S3-N3-E1-M3"
3,1,0.747347083769957,"W1-S3-N3-E1-M3"
3,2,82.4075983173159,"W1-S3-N3-E1-M3"
3,3,26.9342424279797,"W1-S3-N3-E1-M3"
3,4,16.8691164953854,"W1-S3-N3-E1-M3"
3,5,8.31467857361355,"W1-S3-N3-E1-M3"
3,6,5.24157334905826,"W1-S3-N3-E1-M3"
4,1,0.637666605906282,"W1-S3-N3-E1-M3"
4,2,77.4886921853307,"W1-S3-N3-E1-M3"
4,3,23.5391512568426,"W1-S3-N3-E1-M3"
4,4,18.9680412636779,"W1-S3-N3-E1-M3"
4,5,10.1479699083571,"W1-S3-N3-E1-M3"
4,6,6.4207770723585,"W1-S3-N3-E1-M3"
5,1,0.668828857811605,"W1-S3-N3-E1-M3"
5,2,68.7430542258783,"W1-S3-N3-E1-M3"
5,3,20.3480106647003,"W1-S3-N3-E1-M3"
5,4,17.6785816882602,"W1-S3-N3-E1-M3"
5,5,13.1604442389706,"W1-S3-N3-E1-M3"
5,6,7.65772548771929,"W1-S3-N3-E1-M3"
6,1,0.614052299650986,"W1-S3-N3-E1-M3"
6,2,66.5844201745944,"W1-S3-N3-E1-M3"
6,3,19.909861662418,"W1-S3-N3-E1-M3"
6,4,17.3080502265474,"W1-S3-N3-E1-M3"
6,5,11.8364831775239,"W1-S3-N3-E1-M3"
6,6,8.92501029931009,"W1-S3-N3-E1-M3"
1,1,62.7022293596151,"W2-S3-N3-E1-M3"
1,2,4.08254825027905,"W2-S3-N3-E1-M3"
1,3,0.596961122224643,"W2-S3-N3-E1-M3"
1,4,0.379962065755744,"W2-S3-N3-E1-M3"
1,5,0.230997145555619,"W2-S3-N3-E1-M3"
1,6,0.138288761311323,"W2-S3-N3-E1-M3"
2,1,1.64218178387085,"W2-S3-N3-E1-M3"
2,2,101.368741597063,"W2-S3-N3-E1-M3"
2,3,29.7582191215962,"W2-S3-N3-E1-M3"
2,4,16.5779144160491,"W2-S3-N3-E1-M3"
2,5,8.32225029657661,"W2-S3-N3-E1-M3"
2,6,5.19773485453494,"W2-S3-N3-E1-M3"
3,1,0.798325069929543,"W2-S3-N3-E1-M3"
3,2,98.0656484593274,"W2-S3-N3-E1-M3"
3,3,31.9525870622687,"W2-S3-N3-E1-M3"
3,4,16.8691164953854,"W2-S3-N3-E1-M3"
3,5,8.31467857361355,"W2-S3-N3-E1-M3"
3,6,5.24157334905826,"W2-S3-N3-E1-M3"
4,1,0.637666605906282,"W2-S3-N3-E1-M3"
4,2,77.4886921853307,"W2-S3-N3-E1-M3"
4,3,23.5391512568426,"W2-S3-N3-E1-M3"
4,4,18.9680412636779,"W2-S3-N3-E1-M3"
4,5,10.1479699083571,"W2-S3-N3-E1-M3"
4,6,6.4207770723585,"W2-S3-N3-E1-M3"
5,1,0.668828857811605,"W2-S3-N3-E1-M3"
5,2,68.7430542258783,"W2-S3-N3-E1-M3"
5,3,20.3480106647003,"W2-S3-N3-E1-M3"
5,4,17.6785816882602,"W2-S3-N3-E1-M3"
5,5,13.1604442389706,"W2-S3-N3-E1-M3"
5,6,7.65772548771929,"W2-S3-N3-E1-M3"
6,1,0.614052299650986,"W2-S3-N3-E1-M3"
6,2,66.5844201745944,"W2-S3-N3-E1-M3"
6,3,19.909861662418,"W2-S3-N3-E1-M3"
6,4,17.3080502265474,"W2-S3-N3-E1-M3"
6,5,11.8364831775239,"W2-S3-N3-E1-M3"
6,6,8.92501029931009,"W2-S3-N3-E1-M3"
1,1,62.7020426671747,"W3-S3-N3-E1-M3"
1,2,4.05493313636068,"W3-S3-N3-E1-M3"
1,3,0.58882696086004,"W3-S3-N3-E1-M3"
1,4,0.379962065755744,"W3-S3-N3-E1-M3"
1,5,0.230997145555619,"W3-S3-N3-E1-M3"
1,6,0.138288761311323,"W3-S3-N3-E1-M3"
2,1,1.60259485977843,"W3-S3-N3-E1-M3"
2,2,92.323698067263,"W3-S3-N3-E1-M3"
2,3,26.9917647875311,"W3-S3-N3-E1-M3"
2,4,16.5779144160491,"W3-S3-N3-E1-M3"
2,5,8.32225029657661,"W3-S3-N3-E1-M3"
2,6,5.19773485453494,"W3-S3-N3-E1-M3"
3,1,0.7641306078065,"W3-S3-N3-E1-M3"
3,2,89.4004595248739,"W3-S3-N3-E1-M3"
3,3,29.579469226853,"W3-S3-N3-E1-M3"
3,4,16.8691164953854,"W3-S3-N3-E1-M3"
3,5,8.31467857361355,"W3-S3-N3-E1-M3"
3,6,5.24157334905826,"W3-S3-N3-E1-M3"
4,1,0.637666605906282,"W3-S3-N3-E1-M3"
4,2,77.4886921853307,"W3-S3-N3-E1-M3"
4,3,23.5391512568426,"W3-S3-N3-E1-M3"
4,4,18.9680412636779,"W3-S3-N3-E1-M3"
4,5,10.1479699083571,"W3-S3-N3-E1-M3"
4,6,6.4207770723585,"W3-S3-N3-E1-M3"
5,1,0.668828857811605,"W3-S3-N3-E1-M3"
5,2,68.7430542258783,"W3-S3-N3-E1-M3"
5,3,20.3480106647003,"W3-S3-N3-E1-M3"
5,4,17.6785816882602,"W3-S3-N3-E1-M3"
5,5,13.1604442389706,"W3-S3-N3-E1-M3"
5,6,7.65772548771929,"W3-S3-N3-E1-M3"
6,1,0.614052299650986,"W3-S3-N3-E1-M3"
6,2,66.5844201745944,"W3-S3-N3-E1-M3"
6,3,19.909861662418,"W3-S3-N3-E1-M3"
6,4,17.3080502265474,"W3-S3-N3-E1-M3"
6,5,11.8364831775239,"W3-S3-N3-E1-M3"
6,6,8.92501029931009,"W3-S3-N3-E1-M3"
1,1,62.7022825830859,"W4-S3-N3-E1-M3"
1,2,4.09920333409277,"W4-S3-N3-E1-M3"
1,3,0.601773851678501,"W4-S3-N3-E1-M3"
1,4,0.379962065755744,"W4-S3-N3-E1-M3"
1,5,0.230997145555619,"W4-S3-N3-E1-M3"
1,6,0.138288761311323,"W4-S3-N3-E1-M3"
2,1,1.66102693969295,"W4-S3-N3-E1-M3"
2,2,114.299716401412,"W4-S3-N3-E1-M3"
2,3,33.7172976548907,"W4-S3-N3-E1-M3"
2,4,16.5779144160491,"W4-S3-N3-E1-M3"
2,5,8.32225029657661,"W4-S3-N3-E1-M3"
2,6,5.19773485453494,"W4-S3-N3-E1-M3"
3,1,0.814481179916129,"W4-S3-N3-E1-M3"
3,2,110.379043147548,"W4-S3-N3-E1-M3"
3,3,35.8270054885501,"W4-S3-N3-E1-M3"
3,4,16.8691164953854,"W4-S3-N3-E1-M3"
3,5,8.31467857361355,"W4-S3-N3-E1-M3"
3,6,5.24157334905826,"W4-S3-N3-E1-M3"
4,1,0.637666605906282,"W4-S3-N3-E1-M3"
4,2,77.4886921853307,"W4-S3-N3-E1-M3"
4,3,23.5391512568426,"W4-S3-N3-E1-M3"
4,4,18.9680412636779,"W4-S3-N3-E1-M3"
4,5,10.1479699083571,"W4-S3-N3-E1-M3"
4,6,6.4207770723585,"W4-S3-N3-E1-M3"
5,1,0.668828857811605,"W4-S3-N3-E1-M3"
5,2,68.7430542258783,"W4-S3-N3-E1-M3"
5,3,20.3480106647003,"W4-S3-N3-E1-M3"
5,4,17.6785816882602,"W4-S3-N3-E1-M3"
5,5,13.1604442389706,"W4-S3-N3-E1-M3"
5,6,7.65772548771929,"W4-S3-N3-E1-M3"
6,1,0.614052299650986,"W4-S3-N3-E1-M3"
6,2,66.5844201745944,"W4-S3-N3-E1-M3"
6,3,19.909861662418,"W4-S3-N3-E1-M3"
6,4,17.3080502265474,"W4-S3-N3-E1-M3"
6,5,11.8364831775239,"W4-S3-N3-E1-M3"
6,6,8.92501029931009,"W4-S3-N3-E1-M3"
1,1,2.3134764908486,"W1-S1-N1-E2-M3"
1,2,2.07279772598856,"W1-S1-N1-E2-M3"
1,3,0.301064387306857,"W1-S1-N1-E2-M3"
1,4,0.138260492928546,"W1-S1-N1-E2-M3"
1,5,0.0690573231268968,"W1-S1-N1-E2-M3"
1,6,0.0358849278468222,"W1-S1-N1-E2-M3"
2,1,0.834940788330104,"W1-S1-N1-E2-M3"
2,2,28.9071607335161,"W1-S1-N1-E2-M3"
2,3,9.30473575510067,"W1-S1-N1-E2-M3"
2,4,4.53172523638826,"W1-S1-N1-E2-M3"
2,5,0.879257086026847,"W1-S1-N1-E2-M3"
2,6,0.544617198622159,"W1-S1-N1-E2-M3"
3,1,0.409184234618061,"W1-S1-N1-E2-M3"
3,2,30.5430552204424,"W1-S1-N1-E2-M3"
3,3,11.8662847684766,"W1-S1-N1-E2-M3"
3,4,4.99778351114605,"W1-S1-N1-E2-M3"
3,5,0.887158200002726,"W1-S1-N1-E2-M3"
3,6,0.577983920067008,"W1-S1-N1-E2-M3"
4,1,0.242377135931635,"W1-S1-N1-E2-M3"
4,2,20.4006559304059,"W1-S1-N1-E2-M3"
4,3,6.80963830957151,"W1-S1-N1-E2-M3"
4,4,5.02919672068474,"W1-S1-N1-E2-M3"
4,5,1.12202438023228,"W1-S1-N1-E2-M3"
4,6,0.695764726380907,"W1-S1-N1-E2-M3"
5,1,0.206171449103483,"W1-S1-N1-E2-M3"
5,2,7.2257210384853,"W1-S1-N1-E2-M3"
5,3,2.1570953613881,"W1-S1-N1-E2-M3"
5,4,1.95014138205159,"W1-S1-N1-E2-M3"
5,5,2.56242203668588,"W1-S1-N1-E2-M3"
5,6,0.863801192946266,"W1-S1-N1-E2-M3"
6,1,0.162830779427704,"W1-S1-N1-E2-M3"
6,2,6.94010083139336,"W1-S1-N1-E2-M3"
6,3,2.17033678839151,"W1-S1-N1-E2-M3"
6,4,1.86928595885498,"W1-S1-N1-E2-M3"
6,5,1.33239002196983,"W1-S1-N1-E2-M3"
6,6,2.09630486723036,"W1-S1-N1-E2-M3"
1,1,2.31374315525942,"W2-S1-N1-E2-M3"
1,2,2.1151695724843,"W2-S1-N1-E2-M3"
1,3,0.313514178944282,"W2-S1-N1-E2-M3"
1,4,0.147308232295988,"W2-S1-N1-E2-M3"
1,5,0.0738299304779219,"W2-S1-N1-E2-M3"
1,6,0.0386024373563926,"W2-S1-N1-E2-M3"
2,1,0.89400507239403,"W2-S1-N1-E2-M3"
2,2,45.2775437080328,"W2-S1-N1-E2-M3"
2,3,14.3130343782856,"W2-S1-N1-E2-M3"
2,4,7.9152614923662,"W2-S1-N1-E2-M3"
2,5,2.95418821742783,"W2-S1-N1-E2-M3"
2,6,1.4134679266574,"W2-S1-N1-E2-M3"
3,1,0.460162220777648,"W2-S1-N1-E2-M3"
3,2,46.2011053624539,"W2-S1-N1-E2-M3"
3,3,16.8846294027655,"W2-S1-N1-E2-M3"
3,4,8.33955277453322,"W2-S1-N1-E2-M3"
3,5,2.93065140151531,"W2-S1-N1-E2-M3"
3,6,1.36762995529703,"W2-S1-N1-E2-M3"
4,1,0.273258399857347,"W2-S1-N1-E2-M3"
4,2,30.420930922284,"W2-S1-N1-E2-M3"
4,3,10.1306037307322,"W2-S1-N1-E2-M3"
4,4,7.31813670056982,"W2-S1-N1-E2-M3"
4,5,2.36048615894163,"W2-S1-N1-E2-M3"
4,6,1.15045295054174,"W2-S1-N1-E2-M3"
5,1,0.206171449103483,"W2-S1-N1-E2-M3"
5,2,7.2257210384853,"W2-S1-N1-E2-M3"
5,3,2.1570953613881,"W2-S1-N1-E2-M3"
5,4,1.95014138205159,"W2-S1-N1-E2-M3"
5,5,2.56242203668588,"W2-S1-N1-E2-M3"
5,6,0.863801192946266,"W2-S1-N1-E2-M3"
6,1,0.162830779427704,"W2-S1-N1-E2-M3"
6,2,6.94010083139336,"W2-S1-N1-E2-M3"
6,3,2.17033678839151,"W2-S1-N1-E2-M3"
6,4,1.86928595885498,"W2-S1-N1-E2-M3"
6,5,1.33239002196983,"W2-S1-N1-E2-M3"
6,6,2.09630486723036,"W2-S1-N1-E2-M3"
1,1,2.31355646281901,"W3-S1-N1-E2-M3"
1,2,2.08755445856593,"W3-S1-N1-E2-M3"
1,3,0.305380017579678,"W3-S1-N1-E2-M3"
1,4,0.141139483883286,"W3-S1-N1-E2-M3"
1,5,0.0704349355732801,"W3-S1-N1-E2-M3"
1,6,0.0366694476501142,"W3-S1-N1-E2-M3"
2,1,0.854418148301612,"W3-S1-N1-E2-M3"
2,2,36.2325001782324,"W3-S1-N1-E2-M3"
2,3,11.5465800442205,"W3-S1-N1-E2-M3"
2,4,5.86126820781318,"W3-S1-N1-E2-M3"
2,5,1.51958400983546,"W3-S1-N1-E2-M3"
2,6,0.815209459401745,"W3-S1-N1-E2-M3"
3,1,0.425967758654605,"W3-S1-N1-E2-M3"
3,2,37.5359164280004,"W3-S1-N1-E2-M3"
3,3,14.5115115673499,"W3-S1-N1-E2-M3"
3,4,6.57489599813621,"W3-S1-N1-E2-M3"
3,5,1.56654730565465,"W3-S1-N1-E2-M3"
3,6,0.826078642198858,"W3-S1-N1-E2-M3"
4,1,0.252434032183571,"W3-S1-N1-E2-M3"
4,2,24.6451055942232,"W3-S1-N1-E2-M3"
4,3,8.58377995730478,"W3-S1-N1-E2-M3"
4,4,6.13135777982179,"W3-S1-N1-E2-M3"
4,5,1.54844526945119,"W3-S1-N1-E2-M3"
4,6,0.839214252090051,"W3-S1-N1-E2-M3"
5,1,0.206171449103483,"W3-S1-N1-E2-M3"
5,2,7.2257210384853,"W3-S1-N1-E2-M3"
5,3,2.1570953613881,"W3-S1-N1-E2-M3"
5,4,1.95014138205159,"W3-S1-N1-E2-M3"
5,5,2.56242203668588,"W3-S1-N1-E2-M3"
5,6,0.863801192946266,"W3-S1-N1-E2-M3"
6,1,0.162830779427704,"W3-S1-N1-E2-M3"
6,2,6.94010083139336,"W3-S1-N1-E2-M3"
6,3,2.17033678839151,"W3-S1-N1-E2-M3"
6,4,1.86928595885498,"W3-S1-N1-E2-M3"
6,5,1.33239002196983,"W3-S1-N1-E2-M3"
6,6,2.09630486723036,"W3-S1-N1-E2-M3"
1,1,2.31379637873026,"W4-S1-N1-E2-M3"
1,2,2.13182465629802,"W4-S1-N1-E2-M3"
1,3,0.318326908398139,"W4-S1-N1-E2-M3"
1,4,0.149776456747505,"W4-S1-N1-E2-M3"
1,5,0.0745677729124299,"W4-S1-N1-E2-M3"
1,6,0.0390230070599901,"W4-S1-N1-E2-M3"
2,1,0.912850228216137,"W4-S1-N1-E2-M3"
2,2,58.2085185123814,"W4-S1-N1-E2-M3"
2,3,18.2721129115801,"W4-S1-N1-E2-M3"
2,4,9.84989712208794,"W4-S1-N1-E2-M3"
2,5,3.44056478126132,"W4-S1-N1-E2-M3"
2,6,1.6269862417405,"W4-S1-N1-E2-M3"
3,1,0.476318330764234,"W4-S1-N1-E2-M3"
3,2,58.5145000506744,"W4-S1-N1-E2-M3"
3,3,20.759047829047,"W4-S1-N1-E2-M3"
3,4,10.2141494203768,"W4-S1-N1-E2-M3"
3,5,3.38106921002355,"W4-S1-N1-E2-M3"
3,6,1.55853694837086,"W4-S1-N1-E2-M3"
4,1,0.282604720939379,"W4-S1-N1-E2-M3"
4,2,37.378454585675,"W4-S1-N1-E2-M3"
4,3,12.3190927065907,"W4-S1-N1-E2-M3"
4,4,8.40051255095806,"W4-S1-N1-E2-M3"
4,5,2.61763507915766,"W4-S1-N1-E2-M3"
4,6,1.25808184338347,"W4-S1-N1-E2-M3"
5,1,0.206171449103483,"W4-S1-N1-E2-M3"
5,2,7.2257210384853,"W4-S1-N1-E2-M3"
5,3,2.1570953613881,"W4-S1-N1-E2-M3"
5,4,1.95014138205159,"W4-S1-N1-E2-M3"
5,5,2.56242203668588,"W4-S1-N1-E2-M3"
5,6,0.863801192946266,"W4-S1-N1-E2-M3"
